,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
245,245,Nissan Sunny XL D,575000,28000,Diesel,Manual,1st Owner,2017,1461 cc,5.0
246,246,Honda WR-V SV,825000,24000,Petrol,Manual,1st Owner,2020,1199 cc,5.0
247,247,Honda WR-V i-VTEC S,690000,23000,Petrol,Manual,1st Owner,2018,1199 cc,5.0
248,248,Honda WR-V i-VTEC VX,775000,24300,Petrol,Manual,1st Owner,2018,1199 cc,5.0
249,249,Honda WR-V i-VTEC VX,790000,51000,Petrol,Manual,1st Owner,2019,1199 cc,5.0
250,250,Kia Seltos GTX Plus DCT,1490000,6000,Petrol,Automatic,1st Owner,2020,1353 cc,5.0
251,251,Kia Seltos GTX Plus DCT,1725000,12600,Petrol,Automatic,1st Owner,2021,1353 cc,5.0
252,252,Jeep Meridian Limited Opt AT 4x4,3700000,3500,Diesel,Automatic,1st Owner,2022,1956 cc,7.0
253,253,Hyundai i10 Era,229999,120000,Petrol,Manual,1st Owner,2011,1086 cc,5.0
254,254,Hyundai Grand i10 Nios Sportz CNG,750000,5000,Cng,Manual,1st Owner,2022,1197 cc,5.0
255,255,Hyundai Santro Xing GLS,135000,120000,Petrol,Manual,4th Owner,2010,1086 cc,5.0
256,256,Honda Jazz V CVT,695000,40000,Petrol,Automatic,1st Owner,2018,1199 cc,5.0
257,257,Honda City i-VTEC V,785000,96000,Petrol,Manual,1st Owner,2018,1497 cc,5.0
258,258,Honda City 1.5 S MT,325000,67000,Petrol,Manual,2nd Owner,2010,1497 cc,5.0
259,259,Honda City i-VTEC V,790000,72000,Petrol,Manual,1st Owner,2018,1497 cc,5.0
260,260,Hyundai i10 Magna,321000,89000,Petrol,Manual,1st Owner,2013,1197 cc,5.0
261,261,Volkswagen Polo Diesel Trendline 1.2L,330000,64000,Diesel,Manual,1st Owner,2011,1199 cc,5.0
262,262,Maruti Swift Vdi BSIII,200000,120000,Diesel,Manual,3rd Owner,2010,1248 cc,5.0
263,263,Honda Jazz 1.2 SV i VTEC,540000,42000,Petrol,Manual,1st Owner,2017,1199 cc,5.0
264,264,Datsun RediGO T,270000,55000,Petrol,Manual,1st Owner,2017,799 cc,5.0
265,265,Hyundai Santro Era Executive BSIV,495000,30000,Petrol,Manual,1st Owner,2019,1086 cc,5.0
266,266,Tata Hexa XTA,1000000,86500,Diesel,Automatic,2nd Owner,2017,2179 cc,7.0
267,267,Honda CR-V 2.4L 4WD AT,1050000,59000,Petrol,Automatic,1st Owner,2014,2354 cc,5.0
268,268,Hyundai EON Era Plus,310000,15000,Petrol,Manual,1st Owner,2018,814 cc,5.0
269,269,Mahindra Scorpio S7 140 BSIV,1200000,70000,Diesel,Manual,1st Owner,2019,2179 cc,7.0
270,270,Volkswagen Polo ALLSTAR 1.2 MPI,600000,50000,Petrol,Manual,2nd Owner,2017,1198 cc,5.0
271,271,Chevrolet Cruze LT,300000,110000,Diesel,Manual,1st Owner,2012,1991 cc,5.0
272,272,Tata Nexon XMA AMT,925000,13700,Petrol,Automatic,1st Owner,2021,1199 cc,5.0
273,273,Maruti Swift VXI BSIV,570000,25000,Petrol,Manual,1st Owner,2019,1197 cc,5.0
274,274,Ford Ecosport Sports Diesel,1100000,20000,Diesel,Manual,1st Owner,2021,1498 cc,5.0
275,275,Jaguar XF 2.2 Litre Luxury,1800000,70000,Diesel,Automatic,2nd Owner,2014,2179 cc,5.0
276,276,Tata Indica TDI LX,100000,35000,Diesel,Manual,3rd Owner,2013,1405 cc,5.0
277,277,Toyota Fortuner 4X4 Diesel AT,4350000,26629,Diesel,Automatic,1st Owner,2021,2755 cc,7.0
278,278,Mercedes-Benz C-Class Progressive C 220d,4650000,20000,Diesel,Automatic,1st Owner,2019,1950 cc,5.0
279,279,Mercedes-Benz GLC Progressive 220d,5395000,33000,Diesel,Automatic,1st Owner,2019,2143 cc,5.0
280,280,BMW 3 Series Gran Limousine 330Li M Sport First Edition,6175000,25000,Petrol,Automatic,1st Owner,2021,1998 cc,5.0
281,281,Audi Q3 30 TDI,2795000,55291,Diesel,Manual,1st Owner,2017,1968 cc,5.0
282,282,Mercedes-Benz C-Class C 220 CDI Avantgarde,1650000,58500,Diesel,Automatic,1st Owner,2013,2143 cc,5.0
283,283,Audi Q7 45 TDI Quattro Technology,7250000,15000,Diesel,Automatic,1st Owner,2018,2967 cc,7.0
284,284,Renault Duster 85PS Diesel RxL Option,650000,90000,Diesel,Manual,1st Owner,2014,1461 cc,5.0
285,285,Audi Q3 35 TDI Quattro Premium,1300000,64000,Diesel,Automatic,2nd Owner,2012,1968 cc,5.0
286,286,Maruti Zen LXI,400000,132596,Petrol,Manual,2nd Owner,2004,993 cc,5.0
287,287,Maruti Swift VXI BSIII,154000,99673,Petrol,Manual,3rd Owner,2008,1298 cc,5.0
288,288,Tata Nexon EV Prime XZ Plus LUX,418000,24374,Electric,Automatic,1st Owner,2021,0 cc,5.0
289,289,Volkswagen Vento Petrol Highline AT,392000,69828,Petrol,Automatic,3rd Owner,2011,1598 cc,5.0
290,290,Maruti Baleno 1.2 Alpha,594000,72820,Petrol,Manual,2nd Owner,2016,1197 cc,5.0
291,291,Mercedes-Benz C-Class Progressive C 220d,3724000,20785,Diesel,Automatic,1st Owner,2019,1950 cc,5.0
292,292,Maruti Swift Dzire VXI AT Optional,588000,31172,Petrol,Automatic,2nd Owner,2016,1197 cc,5.0
293,293,Hyundai Grand i10 Sportz,451999,24395,Petrol,Manual,1st Owner,2016,1197 cc,5.0
294,294,MG Hector Sharp DCT,1825000,11050,Petrol,Automatic,1st Owner,2021,1451 cc,5.0
295,295,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,774000,123394,Diesel,Manual,2nd Owner,2013,2494 cc,7.0
296,296,Maruti Swift ZDi,421000,105053,Diesel,Manual,2nd Owner,2013,1248 cc,5.0
297,297,Hyundai i20 Sportz,844000,10283,Petrol,Manual,1st Owner,2021,1197 cc,5.0
298,298,Tata Harrier XZ Plus Dark Edition,2199000,2443,Diesel,Manual,1st Owner,2022,1956 cc,5.0
299,299,Toyota Fortuner 2.7 2WD AT,3100000,44000,Petrol,Automatic,2nd Owner,2019,2694 cc,7.0
300,300,Audi Q5 3.0 TDI Quattro,994999,68000,Diesel,Automatic,3rd Owner,2011,2967 cc,5.0
301,301,Mahindra Ssangyong Rexton RX7,975000,72000,Diesel,Automatic,1st Owner,2013,2696 cc,7.0
302,302,Hyundai i10 Magna 1.1L,225000,38000,Petrol,Manual,1st Owner,2011,1086 cc,5.0
303,303,Maruti Swift Dzire VXI 1.2 BS IV,650000,65000,Petrol,Manual,1st Owner,2019,1197 cc,5.0
304,304,Audi Q7 45 TDI Quattro Premium Plus,1875000,43000,Diesel,Automatic,2nd Owner,2014,2967 cc,7.0
305,305,Hyundai i10 Sportz 1.1L,425000,52000,Petrol,Manual,2nd Owner,2014,1086 cc,5.0
306,306,Mahindra XUV500 W8 FWD,745000,117000,Diesel,Manual,1st Owner,2012,2179 cc,7.0
307,307,Hyundai Verna 1.6 VTVT SX Option,825000,84000,Petrol,Manual,1st Owner,2016,1591 cc,5.0
308,308,Maruti Alto 800 LXI,204000,45080,Petrol,Manual,3rd Owner,2015,796 cc,5.0
309,309,Maruti Eeco 5 Seater AC BSIV,470000,39341,Petrol,Manual,1st Owner,2019,1196 cc,5.0
310,310,Mahindra Scorpio 2.6 Turbo 7 Str,330000,133000,Diesel,Manual,1st Owner,2007,2609 cc,8.0
311,311,Mahindra e2o T2,321000,54112,Electric,Automatic,1st Owner,2014,0 cc,5.0
312,312,Hyundai i20 Sportz Plus BSIV,819999,14824,Petrol,Manual,1st Owner,2020,1197 cc,5.0
313,313,Honda City i VTEC VX,925000,82500,Petrol,Manual,1st Owner,2017,1497 cc,5.0
314,314,Kia Seltos HTK Plus G,1349000,17922,Petrol,Manual,1st Owner,2020,1497 cc,5.0
315,315,BMW X7 xDrive 40i,12300000,13000,Petrol,Automatic,1st Owner,2019,2998 cc,7.0
316,316,Mitsubishi Pajero Sport 4X4 AT,1675000,85000,Diesel,Automatic,1st Owner,2015,2477 cc,6.0
317,317,Hyundai Grand i10 AT Asta,575000,67000,Petrol,Automatic,1st Owner,2015,1197 cc,5.0
318,318,Honda Jazz V CVT,745000,35000,Petrol,Automatic,1st Owner,2018,1199 cc,5.0
319,319,Maruti Alto 800 LXI,345000,53000,Petrol,Manual,1st Owner,2016,796 cc,5.0
320,320,MG Hector Hybrid Sharp MT,2075000,598,Petrol,Manual,1st Owner,2022,1451 cc,5.0
321,321,Maruti Ertiga ZDI Plus,892000,75727,Diesel,Manual,1st Owner,2019,1248 cc,7.0
322,322,Kia Seltos GTX Plus DCT,1889999,7000,Petrol,Automatic,1st Owner,2020,1353 cc,5.0
323,323,Maruti Vitara Brezza ZDi Plus Dual Tone,858000,62403,Diesel,Manual,1st Owner,2016,1248 cc,5.0
324,324,Volkswagen Polo 1.5 TDI Comfortline,453000,44487,Diesel,Manual,2nd Owner,2014,1498 cc,5.0
325,325,Mercedes-Benz C-Class Progressive C 220d,3900000,24000,Diesel,Automatic,2nd Owner,2020,1950 cc,5.0
326,326,Toyota Innova Crysta 2.4 ZX AT,2850000,47000,Diesel,Automatic,1st Owner,2020,2393 cc,7.0
327,327,Hyundai i10 Magna 1.1L,190000,31212,Petrol,Manual,1st Owner,2008,1086 cc,5.0
328,328,Skoda Superb Laurin & klement,3365000,17776,Petrol,Automatic,1st Owner,2020,1984 cc,5.0
329,329,Hyundai Verna 1.6 CRDi S,658000,31837,Diesel,Manual,2nd Owner,2015,1582 cc,5.0
330,330,Audi A3 35 TDI Premium Plus,2580000,39000,Diesel,Automatic,1st Owner,2020,1968 cc,5.0
331,331,Maruti Alto LXi BSIII,120000,78000,Petrol,Manual,2nd Owner,2006,796 cc,5.0
332,332,Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,1185000,31000,Petrol,Automatic,1st Owner,2020,1497 cc,5.0
333,333,Maruti Swift VDI,388000,115986,Diesel,Manual,2nd Owner,2013,1248 cc,5.0
334,334,Toyota Etios G SP,392000,73029,Petrol,Manual,2nd Owner,2014,1496 cc,5.0
335,335,Hyundai Verna 1.6 SX VTVT AT,635000,25000,Petrol,Automatic,2nd Owner,2013,1591 cc,5.0
336,336,Honda Amaze E i-Dtech,244000,74809,Diesel,Manual,1st Owner,2013,1498 cc,5.0
337,337,Hyundai i20 1.2 Magna,272000,33560,Petrol,Manual,1st Owner,2011,1197 cc,5.0
338,338,Hyundai i10 Sportz AT,286000,40821,Petrol,Automatic,1st Owner,2011,1197 cc,5.0
339,339,Mercedes-Benz C-Class C 220 CDI Celebration Edition,1575000,58000,Diesel,Automatic,2nd Owner,2014,2143 cc,5.0
340,340,Ford Figo Petrol EXI,163000,75991,Petrol,Manual,2nd Owner,2010,1196 cc,5.0
341,341,Maruti Swift ZXI ABS,178000,136432,Petrol,Manual,2nd Owner,2008,1298 cc,5.0
342,342,Maruti Alto LXi BSIII,84778,70229,Petrol,Manual,4th Owner,2008,796 cc,5.0
343,343,Toyota Innova Crysta 2.8 GX AT 8S BSIV,1725000,83000,Diesel,Automatic,2nd Owner,2016,2755 cc,8.0
344,344,Hyundai Santro Xing GLS,111000,51915,Petrol,Manual,1st Owner,2008,1086 cc,5.0
345,345,Volkswagen Polo GT TSI,550000,63100,Petrol,Automatic,2nd Owner,2014,1197 cc,5.0
346,346,Mercedes-Benz GLE 250d,4800000,54000,Diesel,Automatic,2nd Owner,2017,2143 cc,5.0
347,347,BMW X1 sDrive20d xLine,4550000,9000,Diesel,Automatic,1st Owner,2021,1995 cc,5.0
348,348,Hyundai Santro Xing GL Plus,325000,46833,Petrol,Manual,1st Owner,2012,1086 cc,5.0
349,349,Hyundai Verna 1.6 CRDi EX MT,525000,78744,Diesel,Manual,2nd Owner,2012,1582 cc,5.0
350,350,Maruti Swift VDI BSIV,490000,79542,Diesel,Manual,2nd Owner,2014,1248 cc,5.0
351,351,Honda City 1.5 V AT,459999,96000,Petrol,Automatic,2nd Owner,2010,1497 cc,5.0
352,352,Kia Sonet GTX Plus Turbo iMT,1325000,13000,Petrol,Manual,1st Owner,2021,998 cc,5.0
353,353,Maruti Swift VDI BSIV,380000,44521,Diesel,Manual,1st Owner,2010,1248 cc,5.0
354,354,Hyundai Grand i10 1.2 Kappa Sportz Option AT,547000,29927,Petrol,Automatic,2nd Owner,2017,1197 cc,5.0
355,355,Honda CR-V 2.0L 2WD AT,1975000,48019,Petrol,Automatic,1st Owner,2017,1997 cc,5.0
356,356,Hyundai Grand i10 Asta Option,675000,27311,Petrol,Manual,2nd Owner,2017,1197 cc,5.0
357,357,Mahindra XUV500 W11 Option AWD,2050000,14000,Diesel,Manual,1st Owner,2021,2179 cc,7.0
358,358,Hyundai i10 Magna 1.2,315000,64640,Petrol,Manual,1st Owner,2009,1197 cc,5.0
359,359,Honda City i VTEC S,499000,96505,Petrol,Manual,2nd Owner,2012,1497 cc,5.0
360,360,Toyota Fortuner 2.8 2WD AT BSIV,3200000,90479,Diesel,Automatic,1st Owner,2018,2755 cc,7.0
361,361,Hyundai Venue S Opt,965000,3500,Petrol,Manual,1st Owner,2022,1197 cc,5.0
362,362,Tata Nexon 1.2 Revotron XT,855000,42374,Petrol,Manual,1st Owner,2018,1198 cc,5.0
363,363,Maruti Baleno 1.3 Alpha,710000,45879,Diesel,Manual,1st Owner,2016,1248 cc,5.0
364,364,Maruti Ciaz VDi Plus SHVS,572000,120000,Diesel,Manual,2nd Owner,2016,1248 cc,5.0
365,365,Hyundai Grand i10 Asta,470000,89680,Petrol,Manual,2nd Owner,2015,1197 cc,5.0
366,366,BMW 3 Series 320d,1275000,99000,Diesel,Automatic,3rd Owner,2012,1995 cc,5.0
367,367,Maruti Zen VXI,110000,90000,Petrol,Manual,3rd Owner,1998,993 cc,5.0
368,368,BMW X5 xDrive 30d Design Pure Experience 5 Seater,5975000,27000,Diesel,Automatic,1st Owner,2018,2993 cc,5.0
369,369,Skoda Superb Elegance 2.0 TDI CR AT,1465000,79776,Diesel,Automatic,1st Owner,2015,1968 cc,5.0
370,370,Toyota Land Cruiser Prado TX,5400000,67000,Diesel,Automatic,1st Owner,2011,2982 cc,7.0
371,371,Skoda Octavia 2.0 TDI MT Style,1475000,108000,Diesel,Manual,1st Owner,2017,1968 cc,5.0
372,372,Volkswagen Vento 1.5 TDI Highline BSIV,944999,58000,Diesel,Manual,1st Owner,2019,1498 cc,5.0
373,373,Skoda Octavia 1.8 TSI AT L K,2275000,32067,Petrol,Automatic,1st Owner,2018,1798 cc,5.0
374,374,Toyota Innova Crysta 2.4 VX MT BSIV,1950000,52187,Diesel,Manual,2nd Owner,2017,2393 cc,7.0
375,375,BMW 5 Series 530d M Sport,5875000,17100,Diesel,Automatic,1st Owner,2019,2993 cc,5.0
376,376,MG Hector Plus Sharp DCT,1939999,9562,Petrol,Automatic,1st Owner,2021,1451 cc,6.0
377,377,MG Hector Sharp Diesel MT BSIV,1810000,36388,Diesel,Manual,1st Owner,2019,1956 cc,5.0
378,378,Mercedes-Benz C-Class C 250 CDI Elegance,975000,45000,Diesel,Automatic,2nd Owner,2011,2143 cc,5.0
379,379,Jeep Compass 2.0 Sport Plus BSIV,1775000,36149,Diesel,Manual,1st Owner,2019,1956 cc,5.0
380,380,Kia Seltos GTX Plus,1695000,20155,Petrol,Manual,1st Owner,2020,1353 cc,5.0
381,381,MG Hector Sharp AT BSIV,1675000,51904,Petrol,Automatic,1st Owner,2019,1451 cc,5.0
382,382,Volkswagen Polo GT TSI,725000,54000,Petrol,Automatic,1st Owner,2015,1197 cc,5.0
383,383,Kia Seltos GTX Plus,1565000,31727,Petrol,Manual,2nd Owner,2019,1353 cc,5.0
384,384,Mahindra XUV500 AT W10 FWD,1445000,73986,Diesel,Automatic,1st Owner,2017,2179 cc,7.0
385,385,Kia Sonet 1.5 GTX Plus Diesel,1425000,7100,Diesel,Manual,1st Owner,2021,1493 cc,5.0
386,386,Kia Sonet GTX Plus Turbo iMT,1395000,5397,Petrol,Manual,1st Owner,2021,998 cc,5.0
387,387,BMW X3 xDrive 20d Luxury Line,4950000,65000,Diesel,Automatic,1st Owner,2018,1995 cc,5.0
388,388,Hyundai i20 1.4 Asta Option,700000,90000,Diesel,Manual,1st Owner,2017,1396 cc,5.0
389,389,Maruti Swift Dzire VXI,475000,80000,Petrol,Manual,2nd Owner,2013,1197 cc,5.0
390,390,Volkswagen Polo GT TSI,700000,91000,Petrol,Automatic,2nd Owner,2015,1197 cc,5.0
391,391,BMW 7 Series 730Ld Sedan,2375000,69000,Diesel,Automatic,2nd Owner,2010,2993 cc,5.0
392,392,Toyota Fortuner 4x2 Manual,1750000,89000,Diesel,Manual,2nd Owner,2014,2982 cc,7.0
393,393,Hyundai Santa Fe 4X4,825000,95254,Diesel,Manual,1st Owner,2013,2199 cc,7.0
394,394,Hyundai Creta 1.6 VTVT SX Plus,1050000,51000,Petrol,Manual,1st Owner,2016,1591 cc,5.0
395,395,Hyundai i10 Sportz AT,395000,62000,Petrol,Automatic,2nd Owner,2014,1197 cc,5.0
396,396,Tata Hexa XT,1235000,120000,Diesel,Manual,1st Owner,2017,2179 cc,7.0
397,397,Tata Harrier XZA Plus Dark Edition AT 2020-2022,2575000,2000,Diesel,Automatic,1st Owner,2022,1956 cc,5.0
398,398,Volkswagen Polo Cup Edition Comfortline,685000,46000,Petrol,Manual,1st Owner,2017,999 cc,5.0
399,399,Maruti Ertiga SHVS ZDI Plus,944999,65000,Diesel,Manual,2nd Owner,2017,1248 cc,7.0
400,400,Maruti Alto K10 VXI,425000,22248,Petrol,Manual,1st Owner,2017,998 cc,5.0
401,401,BMW 5 Series 520d Luxury Line,4300000,40000,Diesel,Automatic,1st Owner,2018,1995 cc,5.0
402,402,Honda City i VTEC S,575000,73000,Petrol,Manual,1st Owner,2013,1497 cc,5.0
403,403,Volkswagen Polo GT 1.0 TSI,1145000,54000,Petrol,Automatic,1st Owner,2021,999 cc,5.0
404,404,Honda Civic 1.8 (E) MT,260000,90000,Petrol,Manual,2nd Owner,2006,1799 cc,5.0
405,405,Jeep Compass Model S DCT,2725000,15000,Petrol,Automatic,1st Owner,2021,1368 cc,5.0
406,406,Kia Seltos GTX Plus AT D,1820000,30000,Diesel,Automatic,1st Owner,2021,1493 cc,5.0
407,407,Jaguar XF 2.2 Litre Luxury,2795000,26000,Diesel,Automatic,1st Owner,2016,2179 cc,5.0
408,408,Mahindra Scorpio SLX 2.6 Turbo 7 Str,350000,155000,Diesel,Manual,2nd Owner,2006,2609 cc,7.0
409,409,Mercedes-Benz GLA Class 200 Sport,3425000,29366,Petrol,Automatic,1st Owner,2019,1991 cc,5.0
410,410,Volkswagen Polo 1.2 MPI Highline,675000,28211,Petrol,Manual,1st Owner,2016,1198 cc,5.0
411,411,Kia Seltos GTX DCT,1675000,40000,Petrol,Automatic,1st Owner,2019,1353 cc,5.0
412,412,BMW 5 Series 520d Luxury Line,2450000,54000,Diesel,Automatic,1st Owner,2015,1995 cc,5.0
413,413,Mahindra XUV500 W8 2WD,1025000,82000,Diesel,Manual,2nd Owner,2015,2179 cc,7.0
414,414,Hyundai Verna 1.6 SX VTVT,465000,117000,Petrol,Manual,1st Owner,2011,1591 cc,5.0
415,415,Mahindra Scorpio S10 8 Seater,1125000,111000,Diesel,Manual,2nd Owner,2015,2179 cc,8.0
416,416,Maruti Swift Dzire AMT ZDI Plus,795000,108000,Diesel,Automatic,1st Owner,2018,1248 cc,5.0
417,417,Maruti Omni 8 Seater BSIV,330000,4000,Petrol,Manual,1st Owner,2017,796 cc,5.0
418,418,Toyota Innova 2.5 V Diesel 7-seater,685000,290000,Diesel,Manual,3rd Owner,2011,2494 cc,7.0
419,419,Ford Endeavour 3.2 Titanium AT 4X4,3590000,35000,Diesel,Automatic,1st Owner,2019,3198 cc,7.0
420,420,MG Hector Sharp DCT,1795000,13000,Petrol,Automatic,1st Owner,2020,1451 cc,5.0
421,421,Ford Freestyle Titanium Petrol BSIV,490000,60000,Petrol,Manual,1st Owner,2018,1194 cc,5.0
422,422,Ford Ecosport 1.5 Diesel Titanium Plus,975000,90000,Diesel,Manual,1st Owner,2018,1498 cc,5.0
423,423,Mercedes-Benz GLA Class 200 d Sport,3375000,16975,Diesel,Automatic,2nd Owner,2019,2143 cc,5.0
424,424,Hyundai Grand i10 Magna Petrol BSIV,575000,11000,Petrol,Manual,1st Owner,2018,1197 cc,5.0
425,425,Skoda Rapid 1.5 TDI Style BSIV,985000,59000,Diesel,Manual,1st Owner,2018,1498 cc,5.0
426,426,Maruti Wagon R LXI DUO BSIII,225000,46000,Lpg,Manual,2nd Owner,2008,1061 cc,5.0
427,427,Maruti Alto LXi BSII,135000,80000,Petrol,Manual,3rd Owner,2004,796 cc,5.0
428,428,Hyundai i20 Petrol Asta Option,750000,25000,Petrol,Manual,1st Owner,2019,1197 cc,5.0
429,429,Hyundai i20 1.2 Asta,725000,54801,Petrol,Manual,2nd Owner,2018,1197 cc,5.0
430,430,Honda Accord V6 AT,200000,75000,Petrol,Automatic,2nd Owner,2005,2997 cc,5.0
431,431,Maruti Vitara Brezza ZDi,865000,130000,Diesel,Manual,1st Owner,2017,1248 cc,5.0
432,432,Hyundai Accent Executive,310000,71000,Petrol,Manual,2nd Owner,2013,1495 cc,5.0
433,433,Honda CR-V AT With Sun Roof,1000000,70000,Petrol,Automatic,1st Owner,2010,1198 cc,5.0
434,434,Hyundai Venue SX iMT,1044999,14115,Petrol,Manual,1st Owner,2019,998 cc,5.0
435,435,Honda Amaze VX Petrol BSIV,750000,30000,Petrol,Manual,2nd Owner,2019,1199 cc,5.0
436,436,BMW X3 xDrive20d xLine,3995000,63170,Diesel,Automatic,1st Owner,2017,1995 cc,5.0
437,437,Toyota Corolla Executive (HE),295000,80000,Petrol,Manual,2nd Owner,2006,1794 cc,5.0
438,438,Mercedes-Benz CLA 200 CDI Sport,3295000,47253,Diesel,Automatic,1st Owner,2018,2143 cc,5.0
439,439,Mahindra Xylo E4,295000,56117,Diesel,Manual,1st Owner,2009,2498 cc,7.0
440,440,Mercedes-Benz CLA 200 CDI Sport,3395000,14324,Diesel,Automatic,1st Owner,2018,2143 cc,5.0
441,441,Mercedes-Benz C-Class C 200 CGI,3445000,27600,Petrol,Automatic,1st Owner,2018,1991 cc,5.0
442,442,Skoda Octavia 1.8 TSI AT Style,1948999,38391,Petrol,Automatic,1st Owner,2018,1798 cc,5.0
443,443,Audi A4 35 TDI Premium Plus,3245000,49000,Diesel,Automatic,1st Owner,2018,1968 cc,5.0
444,444,Ford Ecosport 1.5 Diesel Trend Plus BSIV,775000,45000,Diesel,Manual,1st Owner,2017,1498 cc,5.0
445,445,Chevrolet Cruze LTZ AT,695000,68000,Diesel,Automatic,2nd Owner,2014,1998 cc,5.0
446,446,Maruti Baleno 1.3 Alpha,825000,67000,Diesel,Manual,1st Owner,2018,1248 cc,5.0
447,447,Hyundai i20 1.2 Asta,775000,80000,Petrol,Manual,1st Owner,2018,1197 cc,5.0
448,448,Volkswagen Polo 1.2 MPI Highline,675000,62000,Petrol,Manual,1st Owner,2016,1199 cc,5.0
449,449,Tata New Safari Dicor VX 4X2,250000,50000,Diesel,Manual,2nd Owner,2009,2179 cc,7.0
450,450,Mahindra XUV500 W8 2WD,695000,100000,Diesel,Manual,3rd Owner,2012,2179 cc,7.0
451,451,Honda City GXi,275000,75000,Petrol,Manual,5th Owner,2006,1497 cc,5.0
452,452,Mahindra XUV500 W6 2WD,650000,120000,Diesel,Manual,2nd Owner,2014,2179 cc,7.0
453,453,Mercedes-Benz B Class B200 CDI Sport,1745000,37000,Diesel,Automatic,2nd Owner,2016,2143 cc,5.0
454,454,Audi Q3 35 TDI Quattro Premium Plus,3100000,64000,Diesel,Automatic,1st Owner,2018,1968 cc,5.0
455,455,Toyota Etios Cross 1.4 GD,695000,79000,Diesel,Manual,2nd Owner,2015,1364 cc,5.0
456,456,Ford Fiesta 1.4 Duratec ZXI,180000,80000,Petrol,Manual,1st Owner,2007,1388 cc,5.0
457,457,Maruti Celerio VXI,475000,14000,Petrol,Manual,1st Owner,2014,998 cc,5.0
458,458,Maruti Celerio ZXI AMT Optional,525000,28217,Petrol,Automatic,2nd Owner,2018,998 cc,5.0
459,459,Maruti Wagon R LXI,140000,90000,Petrol,Manual,2nd Owner,2003,998 cc,5.0
460,460,Honda City 1.5 GXI,185000,120000,Petrol,Manual,2nd Owner,2005,999 cc,5.0
461,461,Volkswagen Vento 1.0 TSI Highline Plus,1044999,26000,Petrol,Manual,1st Owner,2021,2987 cc,5.0
462,462,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,3000000,100000,Diesel,Automatic,2nd Owner,2013,1086 cc,7.0
463,463,Hyundai Santro Sportz BSIV,500000,50000,Petrol,Manual,1st Owner,2019,1461 cc,5.0
464,464,Renault Duster 85PS Diesel RxS,875000,70000,Diesel,Manual,1st Owner,2019,1198 cc,5.0
465,465,Honda Amaze E i-Vtech,362000,80000,Petrol,Manual,3rd Owner,2016,1196 cc,5.0
466,466,Ford Figo Petrol EXI,180000,157000,Petrol,Manual,3rd Owner,2010,2184 cc,5.0
467,467,Mahindra Thar LX 4-Str Hard Top Diesel,1745000,15550,Diesel,Manual,1st Owner,2021,1248 cc,4.0
468,468,Maruti Ertiga SHVS VDI,800000,80000,Diesel,Manual,1st Owner,2017,2179 cc,7.0
469,469,Mahindra XUV500 AT W10 FWD,1395000,59432,Diesel,Automatic,1st Owner,2017,1598 cc,7.0
470,470,Skoda Rapid 1.6 MPI Style BSIV,1044999,53047,Petrol,Manual,1st Owner,2020,1598 cc,5.0
471,471,Volkswagen Vento 1.6 Highline,775000,46464,Petrol,Manual,1st Owner,2016,998 cc,5.0
472,472,Maruti Zen Estilo VXI BSIII,120000,70000,Petrol,Manual,4th Owner,2007,1461 cc,5.0
473,473,Renault Duster 85PS Diesel RxS,1075000,23000,Diesel,Manual,2nd Owner,2019,2199 cc,5.0
474,474,Kia Carnival Limousine,3450000,30000,Diesel,Automatic,1st Owner,2020,2143 cc,7.0
475,475,Mercedes-Benz GLC 220d 4MATIC Sport,4875000,22000,Diesel,Automatic,1st Owner,2018,2596 cc,5.0
476,476,Force Gurkha Xplorer,919999,35000,Diesel,Manual,2nd Owner,2018,1582 cc,7.0
477,477,Hyundai Creta 1.6 CRDi SX,1050000,80000,Diesel,Manual,1st Owner,2016,1799 cc,5.0
478,478,Honda Civic 1.8 S AT,200000,100000,Petrol,Automatic,4th Owner,2006,1173 cc,5.0
479,479,Premier Rio Petrol GLX,350000,95000,Petrol,Manual,1st Owner,2014,2523 cc,5.0
480,480,Mahindra Jeep CL 500 MDI,260000,100000,Diesel,Manual,1st Owner,1995,1199 cc,6.0
481,481,Chevrolet Beat LS,180000,50000,Petrol,Manual,3rd Owner,2012,1197 cc,5.0
482,482,Maruti Ritz VXI,525000,64000,Petrol,Manual,1st Owner,2015,1496 cc,5.0
483,483,Ford Ecosport 1.5 Petrol Titanium Plus AT,1085000,15509,Petrol,Automatic,2nd Owner,2020,1498 cc,5.0
484,484,Ford Ecosport 1.5 Diesel Titanium,965000,43203,Diesel,Manual,2nd Owner,2018,1086 cc,5.0
485,485,Hyundai i10 Era,266000,80000,Petrol,Manual,1st Owner,2007,1493 cc,5.0
486,486,Hyundai Creta SX Diesel,1795000,50000,Diesel,Manual,1st Owner,2020,998 cc,5.0
487,487,Maruti Celerio ZXI AT,459999,40000,Petrol,Automatic,2nd Owner,2017,1498 cc,5.0
488,488,Skoda Rapid 1.5 TDI Ambition BSIV,994999,111000,Diesel,Manual,1st Owner,2020,1298 cc,5.0
